ASV,Domain,Phylum,Class,Order,Family,Genus,Species,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9f3ae9f6096976f00cd7c13a4717ff1c,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.16,NA,9f3ae9f6096976f00cd7c13a4717ff1c,41.80939860167968,4.72123938322397,0.7713952586866685,6.120389424303787,9.334694172554956e-10,7.312177101834715e-9
922d33a2963d3e87a3d4df6b82371235,d__Bacteria,p__Bacillota,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Staphylococcus,NA,922d33a2963d3e87a3d4df6b82371235,36.69422856173249,4.871058481542587,0.7013913784302094,6.944850808466663,3.78860491133342e-12,3.561288616653415e-11
1c281deaf71c6d702d1ddadfa953eac6,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.14,NA,1c281deaf71c6d702d1ddadfa953eac6,24.7604430225582,4.883615584980054,0.6531419164135972,7.477112496157025,7.597337736986678e-14,8.11533803723577e-13
ee766857ab5fc018ac26632146bc90e1,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Colidextribacter.2,NA,ee766857ab5fc018ac26632146bc90e1,36.93518772453677,4.993236479081714,0.762146251171179,6.551546335639231,5.694431290665972e-11,4.956264271505569e-10
8da18b476b64f6f053647455b6890f80,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Oscillibacter.1,NA,8da18b476b64f6f053647455b6890f80,71.56123688112913,5.296794688943277,0.6817279727519198,7.769660188009882,7.869696173469999e-15,8.80656476554976e-14
1841ceeb252a3e471065c84c01175567,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.15,NA,1841ceeb252a3e471065c84c01175567,33.470051495189715,5.431811871721206,0.5467625645899983,9.934498488927032,2.9465490063759087e-23,9.891985949976265e-22
8d5153b41e59c5ffb5a1fc080eb784cf,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Incertae_Sedis.16,NA,8d5153b41e59c5ffb5a1fc080eb784cf,48.49163092437103,5.5086990064407155,0.6861795912820333,8.028071770756778,9.901655294071755e-16,1.3687582318275662e-14
7b9c8d4a1896d84d92ab4820edd025a6,d__Bacteria,p__Bacillota,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Mammaliicoccus,NA,7b9c8d4a1896d84d92ab4820edd025a6,101.99143005855859,5.845595500513037,0.8033557647190483,7.276471716808273,3.4266391331925213e-13,3.355250817917677e-12
a728a1dce17d5afb4677e6cc919c2391,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.17,NA,a728a1dce17d5afb4677e6cc919c2391,60.651325800077174,5.942977462554188,0.9940328902594543,5.978652739551707,2.2499059691212957e-9,1.7055738798177566e-8
958d78a02bef69a795806f97adb117ea,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Colidextribacter.3,NA,958d78a02bef69a795806f97adb117ea,117.30709116758992,6.168965724329424,0.5734667268918145,10.757321105210712,5.4738300241949776e-27,4.287833518952733e-25
e283f1a0e7be049e9f6a0727ee2d986d,d__Bacteria,p__Actinomycetota,c__Actinobacteria,o__Mycobacteriales,f__Corynebacteriaceae,g__Corynebacterium,NA,e283f1a0e7be049e9f6a0727ee2d986d,61.10008111006622,6.203752157140091,0.7043369430136277,8.80793236628518,1.2747530683060914e-18,2.995669710519315e-17
b0f809cbabf3ac99182581ec095868b2,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia.2,NA,b0f809cbabf3ac99182581ec095868b2,119.17232952227504,6.30677348480865,0.8652935536902531,7.288594093775336,3.132061149545996e-13,3.2001494354056917e-12
22907d450b79c927e4ffe34a2d09d2aa,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium.1,NA,22907d450b79c927e4ffe34a2d09d2aa,75.18994884872603,6.740565085772111,0.6348709611868091,10.617220660355134,2.478302962241763e-26,1.1648023922536286e-24
270a745647e1f4f2daefddcae78b43c7,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.18,NA,270a745647e1f4f2daefddcae78b43c7,202.13547396190356,6.868458482704692,0.7832059976049357,8.76967043626915,1.7918998680476517e-18,3.8281497181018014e-17
03a1f9f63e2fa6c7bdf27d33eba2b09d,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.19,NA,03a1f9f63e2fa6c7bdf27d33eba2b09d,199.69921878845514,6.928283446915798,0.8538446733578378,8.11421990801859,4.889153249361683e-16,7.659673423999969e-15
0570b4a067b34904d37cb5ddc848b221,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.17,NA,0570b4a067b34904d37cb5ddc848b221,69.27950424167236,6.933546821098684,0.6123028535044512,11.323721229478608,1.0012940036916122e-29,1.1765204543376443e-27
bf34422106e5974ddf75216e2c05273c,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Incertae_Sedis.18,NA,bf34422106e5974ddf75216e2c05273c,107.42874367963111,7.007233050125805,0.8549291169140513,8.196273716140452,2.479533811844676e-16,4.162074612739277e-15
d3d5f57b1c8aafeca61afdb1627d2990,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia.3,NA,d3d5f57b1c8aafeca61afdb1627d2990,198.8331445132637,7.508539889166962,0.9275531373041254,8.09499702732941,5.726575068855446e-16,8.410907132381437e-15
7b28c20e72c6c95b3e604f0849245770,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiia,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia.1,NA,7b28c20e72c6c95b3e604f0849245770,28249.16126329449,11.960107542129752,0.47236414598065257,25.319676871960603,1.9397375052898336e-141,4.558383137431109e-139
