ASV,Domain,Phylum,Class,Order,Family,Genus,Species,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3d1c3592da50be05da2bef377739832c,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__A2.1,NA,3d1c3592da50be05da2bef377739832c,209.07548946627094,-3.0958934898028083,0.6370032578209981,-4.860090512555548,1.1733209638621535e-6,5.6271515613797164e-6
e6fc273ffc0f63757954543fa6f7cd2a,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group.1,NA,e6fc273ffc0f63757954543fa6f7cd2a,225.43256836253545,-3.0936696406440176,0.8424565184844459,-3.6722009655874426,2.4047045746120778e-4,7.881529934104424e-4
83db0ce4368f169ef71342064440d682,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.2,NA,83db0ce4368f169ef71342064440d682,358.2330621661251,-3.0335129934859166,0.8263149669078655,-3.6711340287560765,2.4147666181085895e-4,7.881529934104424e-4
6aaac37f56d07ffcea4fe9ef1cd00d2f,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.3,NA,6aaac37f56d07ffcea4fe9ef1cd00d2f,1029.6685697209678,-3.010249635787792,0.7632736892405201,-3.943866634238473,8.017825860247539e-5,2.854831935088139e-4
cfc2296b39729fac462ff6f6cf882e8d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,NA.7,NA,cfc2296b39729fac462ff6f6cf882e8d,31.47887108935262,-2.983242031047314,1.003964500722088,-2.9714616691144524,0.00296385869050582,0.00809891618917288
16ab22f35a1bcdd8e429997d075d9666,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia,NA,16ab22f35a1bcdd8e429997d075d9666,4.437633433398643,-2.977366024920086,0.685166192229593,-4.345465463249823,1.3898063860244752e-5,5.729903521328977e-5
5149bdbf03de13bb38557d48d5141b87,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium,NA,5149bdbf03de13bb38557d48d5141b87,3.4218960835289516,-2.9440056290311105,0.6251286978062991,-4.709439255248098,2.4839922881417012e-6,1.1674763754265996e-5
894edb6bbf0dd7821500a154a87530c2,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group.2,NA,894edb6bbf0dd7821500a154a87530c2,19.563384718482137,-2.808593060895229,0.7850219410710617,-3.577725556387971,3.4659708961540904e-4,0.0011157577542413853
601101d33cdf43a40bd674a50711af52,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,NA,601101d33cdf43a40bd674a50711af52,69.74550243132737,-2.7407554531540255,0.6558896491054209,-4.1786838028198625,2.9320098793367506e-5,1.1295447895805515e-4
57e11c3559fa2ef79a2702684229e4ba,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Acetatifactor.1,NA,57e11c3559fa2ef79a2702684229e4ba,16.37570301863687,-2.715192326708213,0.8003746698756738,-3.392401620018756,6.928280680530552e-4,0.0021144752726294544
52573485a4521e007e4c5217fc5d7c68,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospiraceae_UCG-010,NA,52573485a4521e007e4c5217fc5d7c68,35.229270418694476,-2.660544207096145,0.7814691382617649,-3.4045416214567843,6.627519951992801e-4,0.00204929893252409
208a08b90e13b04d2ef2f584535a2d39,d__Bacteria,p__Deferribacterota,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,g__Mucispirillum,NA,208a08b90e13b04d2ef2f584535a2d39,897.8195419467938,-2.6406323294460075,0.6018380445982381,-4.387612835623881,1.1460154255432997e-5,4.896611363685008e-5
0f276b28ea3ba352f6fd667c1e298c38,d__Bacteria,p__Bacillota,c__Clostridia,o__Clostridia_UCG-014,f__Incertae_Sedis,g__Incertae_Sedis.4,NA,0f276b28ea3ba352f6fd667c1e298c38,68.6848182590869,-2.4841385202554553,0.8077041921240391,-3.0755548188042168,0.002101113004633799,0.006095821680110404
da8644094f1d480f3b3a6a03a7027ab4,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Hungatella.2,NA,da8644094f1d480f3b3a6a03a7027ab4,22.059238950533366,-2.3012901014466167,0.7110569413753085,-3.236435744506648,0.0012103247181549555,0.0036003330223596773
d7ef89fbe0b04fbcfcd1261bbba40170,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Acutalibacter,NA,d7ef89fbe0b04fbcfcd1261bbba40170,81.97276450351474,-2.2542297238093463,0.5617696866750485,-4.012729375184833,6.002071004065332e-5,2.203885446805239e-4
504efe2f63f610a0f92e8cd040e2f916,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Negativibacillus,NA,504efe2f63f610a0f92e8cd040e2f916,2.1519969234137766,-2.1858955443308514,0.6136132412108679,-3.5623343786019595,3.6757179781428563e-4,0.0011672888173832044
4b3fc5de9758cf6cdb010bd41d101a65,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.8,NA,4b3fc5de9758cf6cdb010bd41d101a65,126.51712146119569,-2.1614860811957652,0.7901840574078328,-2.73542102113074,0.0062300534688964175,0.015742608227856537
